date,discharge_m3d
2003-07-14,19817.26191894528
2003-07-15,18349.316591616
2003-07-16,17126.028818841598
2003-07-17,18104.65903706112
2003-07-18,21040.549691719672
2003-07-19,17860.00148250624
2003-07-20,31805.4820921344
2003-07-21,48931.510910976
2003-07-22,68504.11527536639
2003-07-23,80736.9930031104
2003-07-24,61164.388638720004
2003-07-25,48931.510910976
2003-07-26,36698.633183232
2003-07-27,29358.906546585604
2003-07-28,24955.07056459776
2003-07-29,21016.083936264193
2003-07-30,17688.741194317823
2003-07-31,15731.480757878784
2003-08-01,15633.61773605683
2003-08-02,15168.768382402559
2003-08-03,14532.658740559871
2003-08-04,14141.206653272064
2003-08-05,13480.631255973889
2003-08-06,13113.644924141567
2003-08-07,13211.50794596352
2003-08-08,12135.014705922049
2003-08-09,11988.22017318912
2003-08-10,11988.22017318912
2003-08-11,11254.247509524479
2003-08-12,9052.32951853056
2003-08-13,7829.04174575616
2003-08-14,7095.069082091521
2003-08-15,6605.75397298176
2003-08-16,6116.438863872
2003-08-17,5382.46620020736
2003-08-18,5137.808645652481
2003-08-19,5382.46620020736
2003-08-20,5627.1237547622395
2003-08-21,6116.438863872
2003-08-22,6605.75397298176
2003-08-23,6116.438863872
2003-08-24,5137.808645652481
2003-08-25,4403.83598198784
2003-08-26,4159.17842743296
2003-08-27,4159.17842743296
2003-08-28,6116.438863872
2003-08-29,6605.75397298176
2003-08-30,5871.78130931712
2003-08-31,5627.1237547622395
2003-09-01,5627.1237547622395
2003-09-02,5627.1237547622395
2003-09-03,5382.46620020736
2003-09-04,5137.808645652481
2003-09-05,4893.1510910976
2003-09-06,4893.1510910976
2003-09-07,4648.49353654272
2003-09-08,4403.83598198784
2003-09-09,3914.52087287808
2003-09-10,4403.83598198784
2003-09-11,4893.1510910976
2003-09-12,4648.49353654272
2003-09-13,4159.17842743296
2003-09-14,4648.49353654272
2003-09-15,5137.808645652481
2003-09-16,4893.1510910976
2003-09-17,4648.49353654272
2003-09-18,6361.0964184268805
2003-09-19,8318.35685486592
2003-09-20,7584.3841912012795
2003-09-21,9541.64462764032
2003-09-22,10030.95973675007
2003-09-23,10764.93240041472
2003-09-24,9541.64462764032
2003-09-25,8318.35685486592
2003-09-26,6850.41152753664
2003-09-27,6361.0964184268805
2003-09-28,6116.438863872
2003-09-29,7095.069082091521
2003-09-30,7095.069082091521
2003-10-01,7095.069082091521
2003-10-02,6630.219728437248
2003-10-03,6410.027929337855
2003-10-04,6214.3018856939525
2003-10-05,5455.863466573825
2003-10-06,5015.479868375031
2003-10-07,4868.685335642112
2003-10-08,5186.7401565634555
2003-10-09,5382.46620020736
2003-10-10,5627.1237547622395
2003-10-11,5871.78130931712
2003-10-12,7829.04174575616
2003-10-13,8318.35685486592
2003-10-14,8563.014409420799
2003-10-15,9541.64462764032
2003-10-16,10764.93240041472
2003-10-17,11009.589954969599
2003-10-18,10764.93240041472
2003-10-19,10275.617291304961
2003-10-20,9541.64462764032
2003-10-21,8807.67196397568
2003-10-22,8024.767789400064
2003-10-23,7413.123903012864
2003-10-24,7241.863614824449
2003-10-25,7290.795125735423
2003-10-26,7462.055413923831
2003-10-27,8538.548653965312
2003-10-28,9443.781605818367
2003-10-29,10055.425492205568
2003-10-30,10177.754269483008
2003-10-31,10153.288514027521
2003-11-01,10055.425492205568
2003-11-02,9982.028225839103
