tmp.site,tmp.area,Lb,Wb,X1,ALPHA,BETA,Ks,Kb,Kz,POR,Qthresh,Rs,Rb1,Rb2,Prec,Frac4Rise,RecessionRMSE,SDRError
01134500,195000000.0,43466.54048917452,599.7222538205503,3.075306537799069,0.03359486086028019,16.653834586750243,66.10160295659793,11.386347787455149,2.335239460815069,0.016806787454823256,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.48032940525888396,0.23106716484793222
01134500,195000000.0,42604.163957776276,434.24354963458336,1.1858514865297187,0.06939386262678103,5.4490059296865265,19.240658910532453,13.271784370051892,3.9835491821092295,0.01608845347486209,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5017933090921296,0.1540579461210535
01134500,195000000.0,29924.213525688483,543.6003794816218,1.3353302666487856,0.07024667035968218,5.610394461370697,19.187893091453798,14.2303586011749,24.56112042052847,0.015760247833456847,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5591275631389699,0.03968097521677327
01134500,195000000.0,44086.08987678607,593.1471269009053,1.3275652420196529,0.03640031901091066,4.4623902311548465,71.64022713268645,14.15285192873628,0.13953625586237112,0.01585817570779287,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.45888840078139564,0.28809701731498916
01134500,195000000.0,30329.774164940998,518.5413532526619,1.2851283147885928,0.06335111190177471,9.932134354458302,19.04737188844762,7.764938721656399,0.07846922802465629,0.01519818601775797,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5755466639988976,0.010970047581471354
01134500,195000000.0,30607.720424761534,526.1770863661261,1.8271141231627763,0.06689427776268754,7.477763509790549,18.988588047475027,13.342660169207203,20.171515828239492,0.01572193544030123,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5493312815491983,0.05819432700384797
01134500,195000000.0,54914.7936749532,362.9266941003621,1.3231600789809175,0.06525187594583864,5.686965326003148,21.539370615773738,12.960499126884377,3.236649627983682,0.015830043536508152,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4756054421927175,0.24258527263589802
01134500,195000000.0,30079.374223371084,525.5925345108569,1.6287188978979406,0.0713540566707532,5.63806316216796,19.44894934215249,14.132023423499627,7.129368706669385,0.015755834843030128,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.538495338860839,0.08290544123279198
01134500,195000000.0,31294.23699077835,527.534131607832,1.860168171618567,0.07002100131024344,12.21257516596948,21.82008317875161,6.526586657476034,0.09586454579640037,0.015390923086004411,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5243130141324017,0.10782289592956273
01134500,195000000.0,30110.061846924258,519.1541876176609,1.256964519335027,0.06406085841303374,10.017300060367987,19.348713696584447,7.703346146760549,0.08102501087953413,0.015399132878160941,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5771633408335534,0.00847032218240762
01134500,195000000.0,54368.30206033805,364.0086413164692,1.317863548892989,0.06524329836111988,5.598984166739881,21.527066406253457,12.862644228346184,5.250163404358108,0.015853901115016365,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4739497134686788,0.24451118791439652
01134500,195000000.0,31706.13126682876,526.6625464571138,1.863370808213566,0.06996101510183524,11.950920798135437,21.881737534767183,6.796834592160742,0.09823008412001534,0.015399064841961381,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5233013715779813,0.10975439367940931
01134500,195000000.0,54451.29185415916,369.24283829049494,2.952469562805538,0.03827246497455785,5.647937113092212,41.00179261628992,12.753604181468038,4.124037670209102,0.01576243161838365,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4334262799316644,0.4373066789080041
01134500,195000000.0,30203.703958477356,476.1543012370732,3.241743445663001,0.07742633214035459,8.616377456940905,18.636612880498678,11.239561408395058,99.84061913476444,0.015905949218555898,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.49527919170678647,0.17401232862855343
01134500,195000000.0,30508.470864220726,570.3066494551967,1.7887154842335118,0.06562339970012482,5.541752899503309,21.88835026424381,11.421976171267827,0.6250468288425057,0.013878021594399307,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5131524333161044,0.12763412313210953
01134500,195000000.0,33731.015003603585,479.71796665972886,4.343804562528579,0.0732187236336114,9.396441003966656,22.369909184129792,12.740336741368324,0.17727785763822823,0.01528164938182706,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.48233294672796473,0.2226167206019093
01134500,195000000.0,44086.08987678607,593.1471269009053,1.3033250267887244,0.03640031901091066,4.4623902311548465,71.64022713268645,14.15285192873628,0.13953625586237112,0.01585572579947267,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.46136794218028976,0.28352573680867754
01134500,195000000.0,54336.66116258172,372.08702982018013,1.3047780382690297,0.06647239185196821,5.793284246415152,21.729282745003353,13.240171848973713,0.09301581707556127,0.01606067222537153,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4771096350666872,0.23582598977640024
